
Predictions were generated on 20-Aug-2026 at 20:12:23 using HydroDyn Driver, compiled on Jul 05 2026 at 14:20:01 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 linked with  NWTC Subroutine Library

Description from the driver input file: File for NRELOffshrBsline5MW_OC4DeepCwindSemi_HydroDyn

Time	Wave1Elev	Wave1Elv1	Wave1Elv2	PRPSurge	PRPSway	PRPHeave	PRPRoll	PRPPitch	PRPYaw	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	PRPTVxi	PRPTVyi	PRPTVzi	PRPRVxi	PRPRVyi	PRPRVzi	PRPTAxi	PRPTAyi	PRPTAzi	PRPRAxi	PRPRAyi	PRPRAzi	B1WvsFxi	B1HdSFxi	B1RdtFxi	B2WvsFxi	B2HdSFxi	B2RdtFxi	B3WvsFxi	B3HdSFxi	B3RdtFxi	B4WvsFxi	B4HdSFxi	B4RdtFxi	B5WvsFxi	B5HdSFxi	B5RdtFxi
    0.3100	  -6.304258E-01	  -6.304258E-01	   0.000000E+00	   2.225894E-03	  -1.062944E-03	  -9.655727E-03	  -2.056458E-05	  -1.387076E-05	   9.720435E-05	   4.097920E+06	  -1.020372E+06	   2.783367E+08	  -1.676645E+07	  -1.162139E+08	   4.764743E+07	   1.477779E-02	  -5.813479E-03	  -3.538627E-02	  -1.350162E-04	  -1.536752E-04	   3.461385E-04	   6.176933E-02	  -1.270598E-02	   4.931507E-03	  -5.423763E-04	  -2.201419E-03	  -1.893589E-03	   1.280643E+06	   0.000000E+00	   0.000000E+00	   1.163246E+06	   0.000000E+00	   0.000000E+00	   1.010941E+06	   0.000000E+00	   0.000000E+00	  -4.608124E+06	   0.000000E+00	   0.000000E+00	   2.315082E+05	   0.000000E+00	   0.000000E+00
    0.3200	  -6.229413E-01	  -6.229413E-01	   0.000000E+00	   2.376513E-03	  -1.121678E-03	  -1.001000E-02	  -2.194152E-05	  -1.544096E-05	   1.006667E-04	   4.116338E+06	  -1.024510E+06	   2.783460E+08	  -1.680985E+07	  -1.170914E+08	   4.778638E+07	   1.534601E-02	  -5.933236E-03	  -3.546780E-02	  -1.403406E-04	  -1.603923E-04	   3.463367E-04	   5.187417E-02	  -1.124546E-02	  -2.123770E-02	  -5.224953E-04	   8.580118E-04	   1.933230E-03	   1.280329E+06	   0.000000E+00	   0.000000E+00	   1.169949E+06	   0.000000E+00	   0.000000E+00	   1.021143E+06	   0.000000E+00	   0.000000E+00	  -4.601370E+06	   0.000000E+00	   0.000000E+00	   2.363258E+05	   0.000000E+00	   0.000000E+00
    0.3300	  -6.154567E-01	  -6.154567E-01	   0.000000E+00	   2.532838E-03	  -1.181606E-03	  -1.036500E-02	  -2.337190E-05	  -1.707803E-05	   1.041492E-04	   4.134753E+06	  -1.028605E+06	   2.783552E+08	  -1.685223E+07	  -1.179682E+08	   4.790205E+07	   1.591886E-02	  -6.052424E-03	  -3.553197E-02	  -1.457025E-04	  -1.670513E-04	   3.501449E-04	   6.269522E-02	  -1.259211E-02	   8.403758E-03	  -5.498794E-04	  -2.189819E-03	  -1.171582E-03	   1.280014E+06	   0.000000E+00	   0.000000E+00	   1.176652E+06	   0.000000E+00	   0.000000E+00	   1.031346E+06	   0.000000E+00	   0.000000E+00	  -4.594616E+06	   0.000000E+00	   0.000000E+00	   2.411425E+05	   0.000000E+00	   0.000000E+00
    0.3400	  -6.079723E-01	  -6.079723E-01	   0.000000E+00	   2.694924E-03	  -1.242728E-03	  -1.072056E-02	  -2.485605E-05	  -1.878160E-05	   1.076541E-04	   4.153166E+06	  -1.032737E+06	   2.783643E+08	  -1.689475E+07	  -1.188433E+08	   4.803789E+07	   1.649837E-02	  -6.171954E-03	  -3.558046E-02	  -1.510909E-04	  -1.736938E-04	   3.508354E-04	   5.320767E-02	  -1.131390E-02	  -1.810011E-02	  -5.278072E-04	   8.613167E-04	   1.309692E-03	   1.279700E+06	   0.000000E+00	   0.000000E+00	   1.183354E+06	   0.000000E+00	   0.000000E+00	   1.041546E+06	   0.000000E+00	   0.000000E+00	  -4.587864E+06	   0.000000E+00	   0.000000E+00	   2.459596E+05	   0.000000E+00	   0.000000E+00
    0.3500	  -6.004878E-01	  -6.004878E-01	   0.000000E+00	   2.862829E-03	  -1.305044E-03	  -1.107655E-02	  -2.639423E-05	  -2.055126E-05	   1.111812E-04	   4.171584E+06	  -1.036833E+06	   2.783734E+08	  -1.693654E+07	  -1.197187E+08	   4.815397E+07	   1.708255E-02	  -6.291230E-03	  -3.561760E-02	  -1.565076E-04	  -1.802719E-04	   3.545813E-04	   6.362762E-02	  -1.254118E-02	   1.066992E-02	  -5.555397E-04	  -2.176930E-03	  -5.605333E-04	   1.279385E+06	   0.000000E+00	   0.000000E+00	   1.190057E+06	   0.000000E+00	   0.000000E+00	   1.051747E+06	   0.000000E+00	   0.000000E+00	  -4.581115E+06	   0.000000E+00	   0.000000E+00	   2.507761E+05	   0.000000E+00	   0.000000E+00
    0.3600	  -5.930032E-01	  -5.930032E-01	   0.000000E+00	   3.036608E-03	  -1.368556E-03	  -1.143287E-02	  -2.798669E-05	  -2.238652E-05	   1.147328E-04	   4.189993E+06	  -1.040959E+06	   2.783825E+08	  -1.697820E+07	  -1.205933E+08	   4.828686E+07	   1.767324E-02	  -6.411092E-03	  -3.564611E-02	  -1.619420E-04	  -1.868157E-04	   3.557270E-04	   5.451068E-02	  -1.143123E-02	  -1.637077E-02	  -5.313468E-04	   8.681609E-04	   7.896894E-04	   1.279071E+06	   0.000000E+00	   0.000000E+00	   1.196759E+06	   0.000000E+00	   0.000000E+00	   1.061946E+06	   0.000000E+00	   0.000000E+00	  -4.574366E+06	   0.000000E+00	   0.000000E+00	   2.555925E+05	   0.000000E+00	   0.000000E+00
    0.3700	  -5.855188E-01	  -5.855188E-01	   0.000000E+00	   3.216317E-03	  -1.433266E-03	  -1.178945E-02	  -2.963360E-05	  -2.428683E-05	   1.183087E-04	   4.208410E+06	  -1.045054E+06	   2.783916E+08	  -1.701979E+07	  -1.214666E+08	   4.840328E+07	   1.826870E-02	  -6.530973E-03	  -3.567091E-02	  -1.673962E-04	  -1.932837E-04	   3.594441E-04	   6.458063E-02	  -1.254494E-02	   1.141005E-02	  -5.594866E-04	  -2.161760E-03	  -4.627953E-05	   1.278757E+06	   0.000000E+00	   0.000000E+00	   1.203462E+06	   0.000000E+00	   0.000000E+00	   1.072146E+06	   0.000000E+00	   0.000000E+00	  -4.567618E+06	   0.000000E+00	   0.000000E+00	   2.604086E+05	   0.000000E+00	   0.000000E+00
    0.3800	  -5.780343E-01	  -5.780343E-01	   0.000000E+00	   3.402013E-03	  -1.499179E-03	  -1.214628E-02	  -3.133512E-05	  -2.625156E-05	   1.219109E-04	   4.226827E+06	  -1.049174E+06	   2.784006E+08	  -1.706139E+07	  -1.223402E+08	   4.853369E+07	   1.887053E-02	  -6.651644E-03	  -3.569521E-02	  -1.728601E-04	  -1.997034E-04	   3.609901E-04	   5.578518E-02	  -1.158938E-02	  -1.626830E-02	  -5.332851E-04	   8.778346E-04	   3.554919E-04	   1.278442E+06	   0.000000E+00	   0.000000E+00	   1.210164E+06	   0.000000E+00	   0.000000E+00	   1.082345E+06	   0.000000E+00	   0.000000E+00	  -4.560872E+06	   0.000000E+00	   0.000000E+00	   2.652248E+05	   0.000000E+00	   0.000000E+00
    0.3900	  -5.705498E-01	  -5.705498E-01	   0.000000E+00	   3.593752E-03	  -1.566300E-03	  -1.250338E-02	  -3.309135E-05	  -2.828002E-05	   1.255394E-04	   4.245246E+06	  -1.053268E+06	   2.784096E+08	  -1.710223E+07	  -1.232130E+08	   4.865025E+07	   1.947721E-02	  -6.772578E-03	  -3.572430E-02	  -1.783356E-04	  -2.060318E-04	   3.647014E-04	   6.555207E-02	  -1.259742E-02	   1.044897E-02	  -5.618123E-04	  -2.143516E-03	   3.867527E-04	   1.278128E+06	   0.000000E+00	   0.000000E+00	   1.216866E+06	   0.000000E+00	   0.000000E+00	   1.092542E+06	   0.000000E+00	   0.000000E+00	  -4.554128E+06	   0.000000E+00	   0.000000E+00	   2.700407E+05	   0.000000E+00	   0.000000E+00
    0.4000	  -5.630652E-01	  -5.630652E-01	   0.000000E+00	   3.791589E-03	  -1.634635E-03	  -1.286081E-02	  -3.490236E-05	  -3.037144E-05	   1.291960E-04	   4.263664E+06	  -1.057381E+06	   2.784187E+08	  -1.714301E+07	  -1.240854E+08	   4.877854E+07	   2.009020E-02	  -6.894481E-03	  -3.576134E-02	  -1.838134E-04	  -2.122981E-04	   3.666036E-04	   5.704485E-02	  -1.178319E-02	  -1.785678E-02	  -5.337583E-04	   8.902488E-04	  -6.307019E-06	   1.277814E+06	   0.000000E+00	   0.000000E+00	   1.223569E+06	   0.000000E+00	   0.000000E+00	   1.102741E+06	   0.000000E+00	   0.000000E+00	  -4.547386E+06	   0.000000E+00	   0.000000E+00	   2.748565E+05	   0.000000E+00	   0.000000E+00
    0.4100	  -5.555807E-01	  -5.555807E-01	   0.000000E+00	   3.995580E-03	  -1.704192E-03	  -1.321867E-02	  -3.676819E-05	  -3.252499E-05	   1.328808E-04	   4.282090E+06	  -1.061474E+06	   2.784278E+08	  -1.718275E+07	  -1.249577E+08	   4.889502E+07	   2.070807E-02	  -7.016865E-03	  -3.581152E-02	  -1.892954E-04	  -2.184615E-04	   3.703405E-04	   6.653044E-02	  -1.269354E-02	   7.821384E-03	  -5.626262E-04	  -2.122925E-03	   7.536851E-04	   1.277500E+06	   0.000000E+00	   0.000000E+00	   1.230271E+06	   0.000000E+00	   0.000000E+00	   1.112938E+06	   0.000000E+00	   0.000000E+00	  -4.540646E+06	   0.000000E+00	   0.000000E+00	   2.796720E+05	   0.000000E+00	   0.000000E+00
    0.4200	  -5.480962E-01	  -5.480962E-01	   0.000000E+00	   4.205782E-03	  -1.774978E-03	  -1.357712E-02	  -3.868882E-05	  -3.473978E-05	   1.365954E-04	   4.300515E+06	  -1.065582E+06	   2.784369E+08	  -1.722333E+07	  -1.258291E+08	   4.902120E+07	   2.133219E-02	  -7.140370E-03	  -3.587762E-02	  -1.947731E-04	  -2.245475E-04	   3.725761E-04	   5.829297E-02	  -1.200740E-02	  -2.104123E-02	  -5.329355E-04	   9.057295E-04	  -3.065512E-04	   1.277187E+06	   0.000000E+00	   0.000000E+00	   1.236973E+06	   0.000000E+00	   0.000000E+00	   1.123134E+06	   0.000000E+00	   0.000000E+00	  -4.533907E+06	   0.000000E+00	   0.000000E+00	   2.844876E+05	   0.000000E+00	   0.000000E+00
    0.4300	  -5.406117E-01	  -5.406117E-01	   0.000000E+00	   4.422249E-03	  -1.847003E-03	  -1.393633E-02	  -4.066425E-05	  -3.701485E-05	   1.403401E-04	   4.318954E+06	  -1.069671E+06	   2.784461E+08	  -1.726310E+07	  -1.267010E+08	   4.913754E+07	   2.196124E-02	  -7.264541E-03	  -3.596412E-02	  -2.002485E-04	  -2.305223E-04	   3.763565E-04	   6.751734E-02	  -1.282694E-02	   3.739478E-03	  -5.621202E-04	  -2.100687E-03	   1.062626E-03	   1.276873E+06	   0.000000E+00	   0.000000E+00	   1.243676E+06	   0.000000E+00	   0.000000E+00	   1.133331E+06	   0.000000E+00	   0.000000E+00	  -4.527170E+06	   0.000000E+00	   0.000000E+00	   2.893024E+05	   0.000000E+00	   0.000000E+00
    0.4400	  -5.331272E-01	  -5.331272E-01	   0.000000E+00	   4.645037E-03	  -1.920275E-03	  -1.429651E-02	  -4.269439E-05	  -3.934922E-05	   1.441165E-04	   4.337390E+06	  -1.073774E+06	   2.784554E+08	  -1.730236E+07	  -1.275725E+08	   4.926194E+07	   2.259642E-02	  -7.389957E-03	  -3.607312E-02	  -2.057140E-04	  -2.364088E-04	   3.788966E-04	   5.951843E-02	  -1.225615E-02	  -2.553846E-02	  -5.309909E-04	   9.233691E-04	  -5.546103E-04	   1.276560E+06	   0.000000E+00	   0.000000E+00	   1.250377E+06	   0.000000E+00	   0.000000E+00	   1.143527E+06	   0.000000E+00	   0.000000E+00	  -4.520436E+06	   0.000000E+00	   0.000000E+00	   2.941176E+05	   0.000000E+00	   0.000000E+00
    0.4500	  -5.256427E-01	  -5.256427E-01	   0.000000E+00	   4.874202E-03	  -1.994806E-03	  -1.465792E-02	  -4.477917E-05	  -4.174183E-05	   1.479247E-04	   4.355832E+06	  -1.077858E+06	   2.784647E+08	  -1.734217E+07	  -1.284435E+08	   4.937821E+07	   2.323657E-02	  -7.516200E-03	  -3.620805E-02	  -2.111709E-04	  -2.421759E-04	   3.827334E-04	   6.851186E-02	  -1.299251E-02	  -1.447280E-03	  -5.603966E-04	  -2.076780E-03	   1.321979E-03	   1.276246E+06	   0.000000E+00	   0.000000E+00	   1.257079E+06	   0.000000E+00	   0.000000E+00	   1.153722E+06	   0.000000E+00	   0.000000E+00	  -4.513703E+06	   0.000000E+00	   0.000000E+00	   2.989323E+05	   0.000000E+00	   0.000000E+00
    0.4600	  -5.181582E-01	  -5.181582E-01	   0.000000E+00	   5.109799E-03	  -2.070606E-03	  -1.502081E-02	  -4.691845E-05	  -4.419165E-05	   1.517662E-04	   4.374288E+06	  -1.081955E+06	   2.784742E+08	  -1.738107E+07	  -1.293151E+08	   4.950091E+07	   2.388272E-02	  -7.643791E-03	  -3.636980E-02	  -2.166130E-04	  -2.478507E-04	   3.855488E-04	   6.071766E-02	  -1.252559E-02	  -3.090323E-02	  -5.280202E-04	   9.418171E-04	  -7.589124E-04	   1.275933E+06	   0.000000E+00	   0.000000E+00	   1.263781E+06	   0.000000E+00	   0.000000E+00	   1.163917E+06	   0.000000E+00	   0.000000E+00	  -4.506972E+06	   0.000000E+00	   0.000000E+00	   3.037468E+05	   0.000000E+00	   0.000000E+00
    0.4700	  -5.106736E-01	  -5.106736E-01	   0.000000E+00	   5.351881E-03	  -2.147687E-03	  -1.538546E-02	  -4.911211E-05	  -4.669757E-05	   1.556414E-04	   4.392744E+06	  -1.086037E+06	   2.784837E+08	  -1.741983E+07	  -1.301858E+08	   4.961678E+07	   2.453380E-02	  -7.772351E-03	  -3.656061E-02	  -2.220409E-04	  -2.534015E-04	   3.894631E-04	   6.949809E-02	  -1.318647E-02	  -7.257985E-03	  -5.575591E-04	  -2.051968E-03	   1.541778E-03	   1.275620E+06	   0.000000E+00	   0.000000E+00	   1.270483E+06	   0.000000E+00	   0.000000E+00	   1.174111E+06	   0.000000E+00	   0.000000E+00	  -4.500244E+06	   0.000000E+00	   0.000000E+00	   3.085618E+05	   0.000000E+00	   0.000000E+00
    0.4800	  -5.031892E-01	  -5.031892E-01	   0.000000E+00	   5.600504E-03	  -2.226060E-03	  -1.575216E-02	  -5.135996E-05	  -4.925852E-05	   1.595515E-04	   4.411198E+06	  -1.090129E+06	   2.784933E+08	  -1.745859E+07	  -1.310567E+08	   4.973789E+07	   2.519075E-02	  -7.902348E-03	  -3.677996E-02	  -2.274494E-04	  -2.588581E-04	   3.925343E-04	   6.189251E-02	  -1.281292E-02	  -3.661205E-02	  -5.241377E-04	   9.606432E-04	  -9.275436E-04	   1.275308E+06	   0.000000E+00	   0.000000E+00	   1.277185E+06	   0.000000E+00	   0.000000E+00	   1.184304E+06	   0.000000E+00	   0.000000E+00	  -4.493518E+06	   0.000000E+00	   0.000000E+00	   3.133759E+05	   0.000000E+00	   0.000000E+00
    0.4900	  -4.957046E-01	  -4.957046E-01	   0.000000E+00	   5.855720E-03	  -2.305739E-03	  -1.612121E-02	  -5.366183E-05	  -5.187340E-05	   1.634970E-04	   4.429668E+06	  -1.094208E+06	   2.785030E+08	  -1.749682E+07	  -1.319276E+08	   4.985336E+07	   2.585253E-02	  -8.033436E-03	  -3.702858E-02	  -2.328388E-04	  -2.641936E-04	   3.965376E-04	   7.046340E-02	  -1.340470E-02	  -1.311280E-02	  -5.537390E-04	  -2.027740E-03	   1.728207E-03	   1.274995E+06	   0.000000E+00	   0.000000E+00	   1.283887E+06	   0.000000E+00	   0.000000E+00	   1.194498E+06	   0.000000E+00	   0.000000E+00	  -4.486795E+06	   0.000000E+00	   0.000000E+00	   3.181899E+05	   0.000000E+00	   0.000000E+00
    0.5000	  -4.882202E-01	  -4.882202E-01	   0.000000E+00	   6.117583E-03	  -2.386737E-03	  -1.649287E-02	  -5.601749E-05	  -5.454116E-05	   1.674790E-04	   4.448143E+06	  -1.098293E+06	   2.785128E+08	  -1.753506E+07	  -1.327984E+08	   4.997320E+07	   2.652001E-02	  -8.166031E-03	  -3.730463E-02	  -2.382048E-04	  -2.694359E-04	   3.998521E-04	   6.303192E-02	  -1.311429E-02	  -4.209619E-02	  -5.194785E-04	   9.792809E-04	  -1.065320E-03	   1.274683E+06	   0.000000E+00	   0.000000E+00	   1.290589E+06	   0.000000E+00	   0.000000E+00	   1.204691E+06	   0.000000E+00	   0.000000E+00	  -4.480074E+06	   0.000000E+00	   0.000000E+00	   3.230039E+05	   0.000000E+00	   0.000000E+00
    0.5100	  -4.820756E-01	  -4.820756E-01	   0.000000E+00	   6.386144E-03	  -2.469066E-03	  -1.686743E-02	  -5.842671E-05	  -5.726075E-05	   1.714982E-04	   4.464951E+06	  -1.098961E+06	   2.785212E+08	  -1.751679E+07	  -1.334725E+08	   4.993995E+07	   2.719221E-02	  -8.299815E-03	  -3.760727E-02	  -2.435477E-04	  -2.745633E-04	   4.039513E-04	   7.140788E-02	  -1.364241E-02	  -1.843274E-02	  -5.490847E-04	  -2.004763E-03	   1.885178E-03	   1.270036E+06	   0.000000E+00	   0.000000E+00	   1.291782E+06	   0.000000E+00	   0.000000E+00	   1.209924E+06	   0.000000E+00	   0.000000E+00	  -4.458335E+06	   0.000000E+00	   0.000000E+00	   3.266470E+05	   0.000000E+00	   0.000000E+00
    0.5200	  -4.759313E-01	  -4.759313E-01	   0.000000E+00	   6.661462E-03	  -2.552735E-03	  -1.724514E-02	  -6.088919E-05	  -6.003131E-05	   1.755511E-04	   4.481756E+06	  -1.099650E+06	   2.785298E+08	  -1.749835E+07	  -1.341452E+08	   4.991577E+07	   2.787140E-02	  -8.434115E-03	  -3.793365E-02	  -2.488529E-04	  -2.796341E-04	   4.066057E-04	   6.443024E-02	  -1.321771E-02	  -4.684222E-02	  -5.119619E-04	   9.905945E-04	  -1.354307E-03	   1.265389E+06	   0.000000E+00	   0.000000E+00	   1.292977E+06	   0.000000E+00	   0.000000E+00	   1.215156E+06	   0.000000E+00	   0.000000E+00	  -4.436598E+06	   0.000000E+00	   0.000000E+00	   3.302902E+05	   0.000000E+00	   0.000000E+00
    0.5300	  -4.697868E-01	  -4.697868E-01	   0.000000E+00	   6.943609E-03	  -2.637745E-03	  -1.762621E-02	  -6.340457E-05	  -6.285202E-05	   1.796334E-04	   4.498568E+06	  -1.100334E+06	   2.785384E+08	  -1.748011E+07	  -1.348179E+08	   4.988829E+07	   2.855798E-02	  -8.567809E-03	  -3.828174E-02	  -2.541220E-04	  -2.845976E-04	   4.098188E-04	   7.288589E-02	  -1.352104E-02	  -2.277649E-02	  -5.418523E-04	  -1.983279E-03	   1.996932E-03	   1.260742E+06	   0.000000E+00	   0.000000E+00	   1.294171E+06	   0.000000E+00	   0.000000E+00	   1.220389E+06	   0.000000E+00	   0.000000E+00	  -4.414866E+06	   0.000000E+00	   0.000000E+00	   3.339332E+05	   0.000000E+00	   0.000000E+00
    0.5400	  -4.636423E-01	  -4.636423E-01	   0.000000E+00	   7.232658E-03	  -2.724093E-03	  -1.801086E-02	  -6.597250E-05	  -6.572187E-05	   1.837459E-04	   4.515380E+06	  -1.101026E+06	   2.785471E+08	  -1.746149E+07	  -1.354905E+08	   4.986321E+07	   2.925174E-02	  -8.701702E-03	  -3.864690E-02	  -2.593605E-04	  -2.894660E-04	   4.126519E-04	   6.586669E-02	  -1.325742E-02	  -5.025591E-02	  -5.058441E-04	   1.009598E-03	  -1.430317E-03	   1.256096E+06	   0.000000E+00	   0.000000E+00	   1.295365E+06	   0.000000E+00	   0.000000E+00	   1.225620E+06	   0.000000E+00	   0.000000E+00	  -4.393133E+06	   0.000000E+00	   0.000000E+00	   3.375759E+05	   0.000000E+00	   0.000000E+00
    0.5500	  -4.574978E-01	  -4.574978E-01	   0.000000E+00	   7.528674E-03	  -2.811780E-03	  -1.839922E-02	  -6.859269E-05	  -6.863983E-05	   1.878892E-04	   4.532202E+06	  -1.101712E+06	   2.785558E+08	  -1.744307E+07	  -1.361627E+08	   4.983524E+07	   2.995150E-02	  -8.835790E-03	  -3.902616E-02	  -2.645674E-04	  -2.942224E-04	   4.159718E-04	   7.408483E-02	  -1.356036E-02	  -2.559633E-02	  -5.355328E-04	  -1.960899E-03	   2.094301E-03	   1.251450E+06	   0.000000E+00	   0.000000E+00	   1.296560E+06	   0.000000E+00	   0.000000E+00	   1.230853E+06	   0.000000E+00	   0.000000E+00	  -4.371404E+06	   0.000000E+00	   0.000000E+00	   3.412184E+05	   0.000000E+00	   0.000000E+00
    0.5600	  -4.513534E-01	  -4.513534E-01	   0.000000E+00	   7.831720E-03	  -2.900812E-03	  -1.879142E-02	  -7.126480E-05	  -7.160491E-05	   1.920642E-04	   4.549024E+06	  -1.102401E+06	   2.785645E+08	  -1.742403E+07	  -1.368344E+08	   4.980945E+07	   3.065762E-02	  -8.970522E-03	  -3.941411E-02	  -2.697416E-04	  -2.988959E-04	   4.189788E-04	   6.713954E-02	  -1.338599E-02	  -5.199336E-02	  -4.993218E-04	   1.026213E-03	  -1.492901E-03	   1.246804E+06	   0.000000E+00	   0.000000E+00	   1.297754E+06	   0.000000E+00	   0.000000E+00	   1.236086E+06	   0.000000E+00	   0.000000E+00	  -4.349678E+06	   0.000000E+00	   0.000000E+00	   3.448612E+05	   0.000000E+00	   0.000000E+00
    0.5700	  -4.452089E-01	  -4.452089E-01	   0.000000E+00	   8.141853E-03	  -2.991193E-03	  -1.918753E-02	  -7.398849E-05	  -7.461622E-05	   1.962713E-04	   4.565862E+06	  -1.103086E+06	   2.785733E+08	  -1.740500E+07	  -1.375057E+08	   4.978106E+07	   3.136908E-02	  -9.105774E-03	  -3.980707E-02	  -2.748807E-04	  -3.034718E-04	   4.224122E-04	   7.515097E-02	  -1.366433E-02	  -2.659927E-02	  -5.284933E-04	  -1.941393E-03	   2.179569E-03	   1.242158E+06	   0.000000E+00	   0.000000E+00	   1.298949E+06	   0.000000E+00	   0.000000E+00	   1.241319E+06	   0.000000E+00	   0.000000E+00	  -4.327954E+06	   0.000000E+00	   0.000000E+00	   3.485038E+05	   0.000000E+00	   0.000000E+00
    0.5800	  -4.390645E-01	  -4.390645E-01	   0.000000E+00	   8.459130E-03	  -3.082932E-03	  -1.958756E-02	  -7.676341E-05	  -7.767293E-05	   2.005116E-04	   4.582700E+06	  -1.103773E+06	   2.785821E+08	  -1.738591E+07	  -1.381765E+08	   4.975433E+07	   3.208630E-02	  -9.241877E-03	  -4.019928E-02	  -2.799826E-04	  -3.079807E-04	   4.256034E-04	   6.829362E-02	  -1.355633E-02	  -5.184122E-02	  -4.918980E-04	   1.039619E-03	  -1.541327E-03	   1.237514E+06	   0.000000E+00	   0.000000E+00	   1.300143E+06	   0.000000E+00	   0.000000E+00	   1.246552E+06	   0.000000E+00	   0.000000E+00	  -4.306233E+06	   0.000000E+00	   0.000000E+00	   3.521461E+05	   0.000000E+00	   0.000000E+00
    0.5900	  -4.329200E-01	  -4.329200E-01	   0.000000E+00	   8.783603E-03	  -3.176034E-03	  -1.999149E-02	  -7.958918E-05	  -8.077430E-05	   2.047856E-04	   4.599553E+06	  -1.104457E+06	   2.785909E+08	  -1.736667E+07	  -1.388466E+08	   4.972547E+07	   3.280841E-02	  -9.378676E-03	  -4.058686E-02	  -2.850448E-04	  -3.124071E-04	   4.291566E-04	   7.612879E-02	  -1.380350E-02	  -2.567477E-02	  -5.205339E-04	  -1.924906E-03	   2.251979E-03	   1.232869E+06	   0.000000E+00	   0.000000E+00	   1.301338E+06	   0.000000E+00	   0.000000E+00	   1.251786E+06	   0.000000E+00	   0.000000E+00	  -4.284514E+06	   0.000000E+00	   0.000000E+00	   3.557885E+05	   0.000000E+00	   0.000000E+00
    0.6000	  -4.267755E-01	  -4.267755E-01	   0.000000E+00	   9.115324E-03	  -3.270510E-03	  -2.039925E-02	  -8.246538E-05	  -8.391966E-05	   2.090943E-04	   4.616411E+06	  -1.105143E+06	   2.785997E+08	  -1.734737E+07	  -1.395161E+08	   4.969782E+07	   3.353581E-02	  -9.516442E-03	  -4.096406E-02	  -2.900655E-04	  -3.167846E-04	   4.325288E-04	   6.935196E-02	  -1.374970E-02	  -4.976566E-02	  -4.836079E-04	   1.049400E-03	  -1.577549E-03	   1.228224E+06	   0.000000E+00	   0.000000E+00	   1.302533E+06	   0.000000E+00	   0.000000E+00	   1.257018E+06	   0.000000E+00	   0.000000E+00	  -4.262798E+06	   0.000000E+00	   0.000000E+00	   3.594303E+05	   0.000000E+00	   0.000000E+00
    0.6100	  -4.206311E-01	  -4.206311E-01	   0.000000E+00	   9.454343E-03	  -3.366367E-03	  -2.081070E-02	  -8.539159E-05	  -8.710843E-05	   2.134382E-04	   4.633278E+06	  -1.105825E+06	   2.786085E+08	  -1.732754E+07	  -1.401852E+08	   4.966848E+07	   3.426773E-02	  -9.655018E-03	  -4.132738E-02	  -2.950421E-04	  -3.210929E-04	   4.362088E-04	   7.703190E-02	  -1.396550E-02	  -2.289769E-02	  -5.117010E-04	  -1.911061E-03	   2.313560E-03	   1.223580E+06	   0.000000E+00	   0.000000E+00	   1.303728E+06	   0.000000E+00	   0.000000E+00	   1.262252E+06	   0.000000E+00	   0.000000E+00	  -4.241086E+06	   0.000000E+00	   0.000000E+00	   3.630725E+05	   0.000000E+00	   0.000000E+00
    0.6200	  -4.144866E-01	  -4.144866E-01	   0.000000E+00	   9.800704E-03	  -3.463615E-03	  -2.122570E-02	  -8.836736E-05	  -9.034009E-05	   2.178183E-04	   4.650156E+06	  -1.106510E+06	   2.786172E+08	  -1.730784E+07	  -1.408537E+08	   4.964004E+07	   3.500458E-02	  -9.794635E-03	  -4.167155E-02	  -2.999733E-04	  -3.253669E-04	   4.397547E-04	   7.033709E-02	  -1.395784E-02	  -4.593660E-02	  -4.745567E-04	   1.056271E-03	  -1.604388E-03	   1.218937E+06	   0.000000E+00	   0.000000E+00	   1.304924E+06	   0.000000E+00	   0.000000E+00	   1.267485E+06	   0.000000E+00	   0.000000E+00	  -4.219375E+06	   0.000000E+00	   0.000000E+00	   3.667145E+05	   0.000000E+00	   0.000000E+00
    0.6300	  -4.083422E-01	  -4.083422E-01	   0.000000E+00	   1.015445E-02	  -3.562264E-03	  -2.164402E-02	  -9.139224E-05	  -9.361418E-05	   2.222352E-04	   4.667042E+06	  -1.107189E+06	   2.786259E+08	  -1.728799E+07	  -1.415212E+08	   4.961023E+07	   3.574561E-02	  -9.935143E-03	  -4.199377E-02	  -3.048567E-04	  -3.295847E-04	   4.435633E-04	   7.786903E-02	  -1.414386E-02	  -1.850904E-02	  -5.021158E-04	  -1.899830E-03	   2.366116E-03	   1.214294E+06	   0.000000E+00	   0.000000E+00	   1.306120E+06	   0.000000E+00	   0.000000E+00	   1.272719E+06	   0.000000E+00	   0.000000E+00	  -4.197668E+06	   0.000000E+00	   0.000000E+00	   3.703563E+05	   0.000000E+00	   0.000000E+00
